Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,E&E 2ABE,5301 Northshore Dr,,North Little Rock,AR,72118,,888-758-4389,E,,Public,Mon: 12:00am-11:59pm; Tue: 12:00am-11:59pm; Wed: 12:00am-11:59pm; Thu: 12:00am-11:59pm; Fri: 12:00am-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.79954,-92.34699,3/29/2026,201218,2026-03-29 02:22:24 UTC,,,,11/17/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,E&E 2B13,5301 Northshore Dr,,North Little Rock,AR,72118,,888-758-4389,E,,Public,Mon: 12:00am-11:59pm; Tue: 12:00am-11:59pm; Wed: 12:00am-11:59pm; Thu: 12:00am-11:59pm; Fri: 12:00am-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.799526,-92.34693,3/29/2026,201219,2026-03-29 02:22:24 UTC,,,,11/17/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Karol Malone Ford,1730 W Hillsboro St,,El Dorado,AR,71730,,870-864-9400,E,,Public - Credit card at all times,24 hours daily; for customers with appointments only,A D Debit M V,,,,,1,,,Non-Networked,,GPS,33.20818168,-92.6849905,7/3/2025,202645,2026-02-02 23:16:24 UTC,P,,,12/14/2021,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAR_DEALER,,,,,,,,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Mid-America Museum,500 Mid America Blvd,,Hot Springs,AR,71913,,501-767-3461,E,,Public,"9am-5pm M-Fri, 1pm-5pm Sun",,,,,,4,,,Non-Networked,,GPS,34.51577225,-93.11649874,5/12/2025,203149,2026-02-02 23:16:24 UTC,P,,,12/27/2021,,,,,J1772,US,,,,Public,,public,,,MUSEUM,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Nick's BBQ,1104 N Bobby L Glover Hwy,,Carlisle,AR,72024,,870-552-3887,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,GPS,34.792892,-91.750145,6/6/2025,203150,2026-02-24 15:58:29 UTC,P,,,10/28/2021,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Tropical Smoothie Cafe - Main Street,2600 Main St,,North Little Rock,AR,72114,,501-904-5212,T,7/1/2025,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,Non-Networked,,GPS,34.77903512,-92.26640287,5/12/2025,203151,2026-02-02 23:16:24 UTC,P,,,9/25/2021,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Tropical Smoothie Cafe - JFK,5504 JFK Blvd,,North Little Rock,AR,72116,,501-753-8500,T,7/1/2025,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,Non-Networked,,GPS,34.80499745,-92.25199675,5/12/2025,203152,2026-02-02 23:16:24 UTC,P,,,9/28/2021,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Planer Hill Park & Ride,177 S Main St,,Eureka Springs,AR,72632,,479-253-9572,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,36.39521,-93.74252,6/6/2025,204729,2026-02-02 23:16:24 UTC,LG,,,4/1/2021,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,FRANKLINS CHARG FRANKLIN 1-2,724 S Woodrow St,,Little Rock,AR,72205,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.744561,-92.305901,3/29/2026,205264,2026-03-29 02:26:56 UTC,,,,1/25/2022,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,FRANKLINS CHARG FRANKLIN 1-1,724 S Woodrow St,,Little Rock,AR,72205,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.744548,-92.305818,3/29/2026,205269,2026-03-29 02:26:57 UTC,,,,1/25/2022,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Clay Maxey Ford,311 Highway 62-65 Bypass South,,Harrison,AR,72601,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,36.2358598,-93.08693113,3/29/2026,206006,2026-03-29 00:15:04 UTC,,,,1/12/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,MARKMARTINKIA MARKMARTINKIA 1,1601 Batesville Blvd,,Batesville,AR,72501,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.714263,-91.63255,3/29/2026,206037,2026-03-29 02:27:59 UTC,,,,2/9/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,DELTA SOLAR CARPORT CHARGER,2725 AR-10,Delta Solar Carport Charger,Little Rock,AR,72202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.758934,-92.306527,3/29/2026,206115,2026-03-29 02:27:59 UTC,,,,2/10/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Mountain Harbor Resort - Boat Ramp #2,994 Mountain Harbor Rd,,Mount Ida,AR,71957,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,34.5722801,-93.4373122,3/29/2026,211715,2026-03-29 00:15:06 UTC,,,,2/24/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Mountain Harbor Resort - Boat Ramp #1,994 Mountain Harbor Rd,,Mount Ida,AR,71957,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,34.572246,-93.72958,3/29/2026,211716,2026-03-29 00:15:06 UTC,,,,2/24/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Mountain Harbor Resort - ECB,994 Mountain Harbor Rd,,Mount Ida,AR,71957,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,34.573863,-93.431499,3/29/2026,211759,2026-03-29 00:15:07 UTC,,,,2/24/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Mountain Harbor Resort - Joplin Inn,994 Mountain Harbor Rd,,Mount Ida,AR,71957,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,34.541875,-93.451593,3/29/2026,211942,2026-03-29 00:05:38 UTC,,,,2/24/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,City Water & Light - Monroe,219 E Monroe Ave,,Jonesboro,AR,72401,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,35.839014,-90.703545,3/29/2026,213314,2026-03-29 00:16:36 UTC,,,,3/28/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Gwatney Buick GMC,5700 Landers Rd.,,North Little Rock,AR,72117,,888-998-2546,E,,Public,24 hours daily,,,,,,,4,,Blink Network,https://blinkcharging.com,GPS,34.8075989,-92.20703282,3/29/2026,213447,2026-03-29 00:33:30 UTC,,,,4/5/2022,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,City Water & Light - Parking lot NW,312 Madison St #A,,Jonesboro,AR,72401,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,35.84038023,-90.70650451,3/29/2026,216425,2026-03-29 00:12:06 UTC,,,,4/28/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,El Dorado Conference Center,311 S West Ave,,El Dorado,AR,71730,,,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,6,,,Non-Networked,,GPS,33.21027116,-92.66432791,6/14/2022,217090,2023-08-07 20:50:28 UTC,P,,,5/5/2022,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,MARKMARTINKIA ABB LEVEL2,1601 Batesville Boulevard,At the left rear side of the building at Mark Martin Kia .,Batesville,AR,72501,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,35.714173,-91.632382,3/29/2026,217212,2026-03-29 02:32:27 UTC,,,,5/8/2022,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Baymont by Wyndham Hot Springs On the Lake,5321 Central Ave,,Hot Springs,AR,71913,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,34.427042,-93.088393,3/29/2026,218088,2026-03-29 00:35:21 UTC,,,,5/13/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,TownePlace Suites by Marriott Hot Springs,120 Desai-Patel Court,,Hot Springs,AR,71913,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,34.454373,-93.073435,3/29/2026,220285,2026-03-29 00:12:07 UTC,,,,5/27/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Hampton Inn Hot Springs,151 Temperance Hill Rd,,Hot Springs,AR,71913,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,34.454064,-93.076092,3/29/2026,220737,2026-03-29 00:42:27 UTC,,,,6/2/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Aleshire Electric,923 Mena St,,Mena,AR,71953,,,E,,Private,8am-4pm daily,A CREDIT D Debit M V,,,,,2,,,Non-Networked,,200-9,34.58135021,-94.23440201,7/12/2022,221927,2023-02-15 22:45:41 UTC,P,,,5/3/2022,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,$0.13 per kWh + $2hour,,,,,,,,,,,,,,,,,,LD,TRUE,
ELEC,Murphy Art District,101 East Locust St,,El Dorado,AR,71730,,,E,,Public,24 hours daily,,,,,,6,,,Non-Networked,,GPS,33.21118,-92.66296,5/12/2025,222898,2026-02-02 23:16:24 UTC,P,,,5/2/2022,,,,,J1772,US,,,,Public,,public,,,ARENA,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,TODAY'S POWER CCEC POCAHONTAS,2301b Old County Rd,,Pocahontas,AR,72455,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.243061,-90.961493,3/29/2026,223420,2026-03-29 02:35:12 UTC,,,,7/13/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Dickson Street Parking,195 E Dickson St,,Fayetteville,AR,72701,,479-466-2817,E,,Public,24 hours daily,A CREDIT D Debit M V,,,,,4,,,Non-Networked,,GPS,36.066155,-94.155161,5/12/2025,223689,2026-02-02 23:16:24 UTC,P,,,4/28/2022,,,,,J1772,US,,,,Public,,public,,,STANDALONE_STATION,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,City of Cabot - Cabot Community Center,508 N Lincoln St,,Cabot,AR,72023,,501-605-1506,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,200-8,34.974436,-92.01038,12/10/2024,223725,2025-02-12 00:16:32 UTC,LG,,,3/15/2022,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,City of Cabot - City Hall,101 N 2nd St,,Cabot,AR,72023,,501-843-3566,E,,Public,24 hours daily,,,,,,6,,,Non-Networked,,200-9,34.974022,-92.016879,12/10/2024,223726,2025-02-12 00:16:32 UTC,LG,,,3/15/2022,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,City of North Little Rock,210 Bishop Lindsey Ave,,North Little Rock,AR,72114,,501-975-8601,E,,Public - Card key at all times,24 hours daily,ANDROID_PAY APPLE_PAY CREDIT,,,,,4,,,Non-Networked,,200-8,34.759808,-92.266243,8/10/2022,223727,2024-11-14 16:09:54 UTC,LG,,,3/15/2022,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,MUNI_GOV,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,LEDGER L2 #1,226 S Main St,I am on Level 2 East Wall,Bentonville,AR,72712,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.37046,-94.20957,3/29/2026,224406,2026-03-29 02:36:19 UTC,,,,7/26/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,LEDGER L3 #1,226 S Main St,Level 3 East Wall,Bentonville,AR,72712,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.370502,-94.20967,3/29/2026,224407,2026-03-29 02:36:20 UTC,,,,7/26/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,LEDGER L3 #3,226 S Main St,Level 3 East Wall,Bentonville,AR,72712,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.370502,-94.209595,3/29/2026,224408,2026-03-29 02:36:20 UTC,,,,7/26/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,LEDGER L3 #2,226 S Main St,Level 3 East Wall,Bentonville,AR,72712,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.370552,-94.20961,3/29/2026,224409,2026-03-29 02:36:20 UTC,,,,7/26/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,LEDGER L3 #4,226 S Main St,Level 3 East Wall,Bentonville,AR,72712,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.370625,-94.20964,3/29/2026,224466,2026-03-29 02:36:21 UTC,,,,7/27/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,LEDGER L4 #1,226 S Main St,Level 4 East Wall,Bentonville,AR,72712,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.370518,-94.20964,3/29/2026,224467,2026-03-29 02:36:22 UTC,,,,7/27/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,LEDGER L6 #1,226 S Main St,Level 6 East Wall,Bentonville,AR,72712,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.37048,-94.209625,3/29/2026,224468,2026-03-29 02:36:22 UTC,,,,7/27/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Kum & Go - Tesla Supercharger,3920  Southwest Drive,,Jonesboro,AR,72404,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,7,,Tesla,https://www.tesla.com/supercharger,GPS,35.7968793,-90.730478,7/1/2024,224562,2025-02-12 00:16:32 UTC,P,,,7/25/2022,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Home 2 Suites by Hilton Hot Springs,106 Catalina Cir,,Hot Springs,AR,71913,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,34.438073,-93.089624,3/29/2026,225555,2026-03-29 00:31:52 UTC,,,,7/21/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,La Quinta Inn & Suites by Wyndham Hot Springs,4253 Central Ave.,,Hot Springs,AR,71913,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,34.451183,-93.071014,3/29/2026,225585,2026-03-29 00:13:52 UTC,,,,8/16/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Tropical Smoothie on Cantrell,17710 Cantrell Rd,,Little Rock,AR,72223,,501-376-7325,E,,Public,24 hours daily,A CREDIT D Debit M V,,,,,2,,,Non-Networked,,GPS,34.8078098,-92.4650653,12/10/2024,226147,2025-02-12 00:16:32 UTC,P,,,8/23/2022,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,University of Arkansas Community College Batesville,2005 White Dr,,Batesville,AR,72501,,870-612-2000,E,,Public,24 hours daily,A CREDIT D Debit M V,,,,,2,,,Non-Networked,,200-9,35.793274,-91.616577,12/10/2024,227263,2025-02-12 00:16:32 UTC,P,,,7/27/2022,,,,,TESLA,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$0.15 per kW,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Lindsey's Hospitality House,207 Curtis Sykes Dr,,North Little Rock,AR,72114,,501-376-7325,E,,Public,8am-5pm M-F,A CREDIT D Debit M V,,,,,2,,,Non-Networked,,GPS,34.7684341,-92.2658056,5/12/2025,227264,2026-02-02 23:16:24 UTC,P,,,9/2/2022,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Trolley Barn,100 Bishop Lindsey Ave,,North Little Rock,AR,72114,,501-607-0314,E,,Public - Credit card at all times,24 hours daily,A CREDIT D Debit M V,,,,,4,,,Non-Networked,,GPS,34.759375,-92.266489,5/12/2025,227324,2026-02-02 23:16:24 UTC,P,,,4/5/2022,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,Free,,,,,,,,,NONE,FALSE,,,,,,,,LD,FALSE,
ELEC,Innerplan,7001 Innerplan Dr,,North Little Rock,AR,72114,,501-371-0300,E,,Public - Credit card at all times,8am-5pm daily,A CREDIT D Debit M V,,,,,2,,,Non-Networked,,GPS,34.821699,-92.377139,5/12/2025,227325,2026-02-02 23:16:24 UTC,P,,,4/1/2022,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SHOPPING_CENTER,,,,,,,$0.50 per session and $1.00 per hour,,,,,,,,,SOLAR,FALSE,,,,,,,,LD,FALSE,
ELEC,Summerhill Tennis Club,3480 Summerhill Dr,,Fayetteville,AR,72703,,479-521-8241,E,,Public,24 hours daily,A CREDIT D M V,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.1141,-94.13986,1/13/2025,227396,2025-02-12 00:16:32 UTC,P,,,9/8/2022,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,$0.12 per kWh,,,,,,,,,NONE,FALSE,,,,,,,,LD,FALSE,
ELEC,Insurance Advantage,1200 W Main St,,Jacksonville,AR,72076,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,34.8668249,-92.1225228,3/29/2026,227484,2026-03-29 00:35:49 UTC,,,,8/24/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$5.00/Hr Parking Fee , $0.35/kWh Energy Fee",,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,TODAY'S POWER HEBER CITY HALL,201 Bobbie Jean Ln,Community Center Parking Lot,Heber Springs,AR,72543,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.514185,-92.027481,3/29/2026,228956,2026-03-29 02:39:11 UTC,,,,9/23/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,TODAY'S POWER EACC FORREST,1700 New Castle Rd,Fine Arts Center Parking,Forrest City,AR,72335,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.041074,-90.769082,3/29/2026,233306,2026-03-29 02:39:14 UTC,,,,10/12/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,TODAY'S POWER FARMERS OFFICE,300 AR-367,,Newport,AR,72112,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.608938,-91.251503,3/29/2026,234500,2026-03-29 02:40:41 UTC,,,,10/15/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,TODAY'S POWER STONEBRIDGE,3495 Goff Farm Rd,,Fayetteville,AR,72701,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.045218,-94.113647,3/29/2026,235003,2026-03-29 02:40:50 UTC,,,,10/22/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,TODAY'S POWER CITY OF AUSTIN,3181 Highway 367 N,Austin City Hall,Austin,AR,72007,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.997595,-91.985423,3/29/2026,235285,2026-03-29 02:40:55 UTC,,,,10/27/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,TODAY'S POWER CITY OF WARD,405 Hickory St,Ward City Hall,Ward,AR,72176,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,35.030614,-91.954787,3/29/2026,235286,2026-03-29 02:40:58 UTC,,,,10/27/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Lewis CDJR,2447 North Shiloh Drive,,Fayetteville,AR,72704,,888-998-2546,E,,Public,24 hours daily,,,,,,8,,,Blink Network,https://blinkcharging.com,GPS,36.1116554,-94.1462183,3/29/2026,236462,2026-03-29 00:36:10 UTC,,,,9/7/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Lewis Ford Sales,3373 N College Ave,,Fayetteville,AR,72703,,888-998-2546,E,,Public,24 hours daily,,,,,,8,,,Blink Network,https://blinkcharging.com,GPS,36.112298,-94.1460183,3/29/2026,236558,2026-03-29 00:36:11 UTC,,,,9/7/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Springdale Ford,2259 N Thompson,,Springdale,AR,72764,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,36.2044381,-94.1369028,3/29/2026,236712,2026-03-29 00:36:11 UTC,,,,9/6/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,G AT MARKET G MARKET SOUTH,301 SE G St,Center Parking Garage South,Bentonville,AR,72712,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.369565,-94.200591,3/29/2026,237312,2026-03-29 02:42:13 UTC,,,,12/8/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,G AT MARKET G MARKET NORTH,301 SE G St,Center Parking Garage North,Bentonville,AR,72712,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.369565,-94.200527,3/29/2026,237759,2026-03-29 02:43:58 UTC,,,,12/9/2022,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
